start_ip,end_ip,asn,name,domain
1.179.40.0,1.179.47.255,AS12975,Palestine Telecommunications Company (PALTEL),paltel.ps
1.179.48.0,1.179.51.255,AS9723,iseek Communications Pty Ltd,iseek.com.au
1.179.62.0,1.179.63.255,AS9313,Network Technology (AUST) P/L,onthenet.com.au
1.179.72.0,1.179.79.255,AS12975,Palestine Telecommunications Company (PALTEL),paltel.ps
1.179.88.0,1.179.95.255,AS12975,Palestine Telecommunications Company (PALTEL),paltel.ps
1.179.96.0,1.179.99.255,AS9723,iseek Communications Pty Ltd,iseek.com.au
1.179.112.0,1.179.127.255,AS396982,Google LLC,google.com
1.179.128.0,1.179.160.255,AS131293,TOT Public Company Limited,tot.co.th
1.179.161.0,1.179.161.255,AS45806,Siam Commercial Bank,scb.co.th
1.179.162.0,1.179.210.255,AS131293,TOT Public Company Limited,tot.co.th
1.179.211.0,1.179.211.255,AS45806,Siam Commercial Bank,scb.co.th
1.179.212.0,1.179.222.255,AS131293,TOT Public Company Limited,tot.co.th
1.179.223.0,1.179.223.255,AS45806,Siam Commercial Bank,scb.co.th
1.179.224.0,1.179.226.255,AS131293,TOT Public Company Limited,tot.co.th
1.179.227.0,1.179.227.255,AS147027,Royal Thai Armed Force Headquarters,totidc.net
1.179.228.0,1.179.245.255,AS23969,TOT Public Company Limited,ntplc.co.th
1.179.246.0,1.179.247.255,AS134166,Internet Data Center Service,tot.co.th
1.179.248.0,1.179.255.255,AS23969,TOT Public Company Limited,ntplc.co.th
1.180.0.0,1.183.255.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.184.0.0,1.185.255.255,AS4538,China Education and Research Network Center,cernet.edu.cn
1.186.0.0,1.186.255.255,AS8075,Microsoft Corporation,microsoft.com
1.187.0.0,1.187.7.255,AS45271,Idea Cellular Limited,adityabirla.com
1.187.12.0,1.187.27.255,AS45271,Idea Cellular Limited,adityabirla.com
1.187.32.0,1.187.159.255,AS45271,Idea Cellular Limited,adityabirla.com
1.187.180.0,1.187.191.255,AS45271,Idea Cellular Limited,adityabirla.com
1.187.212.0,1.187.255.255,AS45271,Idea Cellular Limited,adityabirla.com
1.188.0.0,1.191.255.255,AS4837,CHINA UNICOM China169 Backbone,chinaunicom.cn
1.192.0.0,1.192.135.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.192.136.0,1.192.137.255,AS137687,"Luoyang, Henan Province, P.R.China.",chinatelecom.cn
1.192.138.0,1.192.187.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.192.188.0,1.192.195.255,AS137687,"Luoyang, Henan Province, P.R.China.",chinatelecom.cn
1.192.196.0,1.192.199.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.192.200.0,1.192.203.255,AS137687,"Luoyang, Henan Province, P.R.China.",chinatelecom.cn
1.192.204.0,1.193.145.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.193.146.0,1.193.147.255,AS139018,Henan Luoyang IDC,chinatelecom.cn
1.193.148.0,1.193.207.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.193.208.0,1.193.211.255,AS139018,Henan Luoyang IDC,chinatelecom.cn
1.193.212.0,1.193.212.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.193.213.0,1.193.218.255,AS139018,Henan Luoyang IDC,chinatelecom.cn
1.193.219.0,1.193.219.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.193.220.0,1.193.223.255,AS139018,Henan Luoyang IDC,chinatelecom.cn
1.193.224.0,1.194.113.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.194.114.0,1.194.115.255,AS139587,China Telecom Henan Zhengzhou Shujugang IDC network,chinatelecom.cn
1.194.116.0,1.194.159.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.194.160.0,1.194.175.255,AS139587,China Telecom Henan Zhengzhou Shujugang IDC network,chinatelecom.cn
1.194.176.0,1.194.207.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.194.208.0,1.194.211.255,AS139587,China Telecom Henan Zhengzhou Shujugang IDC network,chinatelecom.cn
1.194.212.0,1.194.215.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.194.216.0,1.194.217.255,AS139587,China Telecom Henan Zhengzhou Shujugang IDC network,chinatelecom.cn
1.194.218.0,1.194.223.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.194.224.0,1.194.239.255,AS137687,"Luoyang, Henan Province, P.R.China.",chinatelecom.cn
1.194.240.0,1.199.249.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.199.250.0,1.199.250.255,AS139018,Henan Luoyang IDC,chinatelecom.cn
1.199.251.0,1.199.255.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.200.0.0,1.200.255.255,AS24157,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),tstartel.com
1.201.0.0,1.201.0.255,AS38099,Kakao Corp,kakao.com
1.201.1.0,1.201.7.255,AS9286,KINX,kinx.net
1.201.8.0,1.201.15.255,AS23588,KAKAO Enterprise,kakaoenterprise.com
1.201.16.0,1.201.255.255,AS9286,KINX,kinx.net
1.202.0.0,1.203.93.255,AS4847,China Networks Inter-Exchange,bta.net.cn
1.203.94.0,1.203.95.255,AS23724,"IDC, China Telecommunications Corporation",chinatelecom.cn
1.203.96.0,1.203.111.255,AS4847,China Networks Inter-Exchange,bta.net.cn
1.203.112.0,1.203.113.255,AS4809,China Telecom Next Generation Carrier Network,chinatelecom.com.cn
1.203.114.0,1.203.114.255,AS4847,China Networks Inter-Exchange,bta.net.cn
1.203.115.0,1.203.115.255,AS23724,"IDC, China Telecommunications Corporation",chinatelecom.cn
1.203.116.0,1.203.123.255,AS4847,China Networks Inter-Exchange,bta.net.cn
1.203.124.0,1.203.127.255,AS23724,"IDC, China Telecommunications Corporation",chinatelecom.cn
1.203.128.0,1.203.255.255,AS4847,China Networks Inter-Exchange,bta.net.cn
1.204.0.0,1.206.127.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.206.128.0,1.206.191.255,AS140647,CHINATELECOM Guizhou province Shengji 5G network,chinatelecom.cn
1.206.192.0,1.207.255.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
1.208.0.0,1.209.28.255,AS3786,LG DACOM Corporation,uplus.co.kr
1.209.29.0,1.209.29.255,AS18305,POSCO DX,poscoict.com
1.209.30.0,1.209.82.255,AS3786,LG DACOM Corporation,uplus.co.kr
1.209.83.0,1.209.83.255,AS9579,"Shinyoung Securities CO ., LTD.",shinyoung.com
1.209.84.0,1.209.89.255,AS3786,LG DACOM Corporation,uplus.co.kr
1.209.90.0,1.209.92.255,AS9526,KOSCOM,koscom.co.kr
1.209.93.0,1.209.119.255,AS3786,LG DACOM Corporation,uplus.co.kr
1.209.120.0,1.209.120.255,AS45376,HL Holdings Corporation,hlcompany.com
1.209.121.0,1.209.182.255,AS3786,LG DACOM Corporation,uplus.co.kr
1.209.183.0,1.209.183.255,AS18305,POSCO DX,poscoict.com
1.209.184.0,1.209.184.255,AS55633,pundang jesaeng general hospital,dmc.or.kr
1.209.185.0,1.209.185.255,AS18305,POSCO DX,poscoict.com
1.209.186.0,1.209.198.255,AS3786,LG DACOM Corporation,uplus.co.kr
1.209.199.0,1.209.199.255,AS45974,NHNCLOUD,nhncloud.com
1.209.200.0,1.209.200.255,AS9630,SK Securities Limited,sks.co.kr
1.209.201.0,1.214.71.255,AS3786,LG DACOM Corporation,uplus.co.kr
1.214.72.0,1.214.73.255,AS9638,National Agricultural Cooperative federation,nonghyup.com
1.214.74.0,1.214.91.255,AS3786,LG DACOM Corporation,uplus.co.kr
1.214.92.0,1.214.92.255,AS9638,National Agricultural Cooperative federation,nonghyup.com
1.214.93.0,1.222.127.255,AS3786,LG DACOM Corporation,uplus.co.kr
1.222.128.0,1.222.151.255,AS9569,"SEOCHO CABLE SYSTEMS CO., LTD.",hcn.co.kr
1.222.152.0,1.222.159.255,AS7562,HCN Dongjak,hcn.co.kr
1.222.160.0,1.222.191.255,AS9569,"SEOCHO CABLE SYSTEMS CO., LTD.",hcn.co.kr
1.222.192.0,1.222.199.255,AS23584,"PUSAN CABLE TV SYSTEM CO., LTD.",nate.com
1.222.200.0,1.222.207.255,AS7562,HCN Dongjak,hcn.co.kr
1.222.208.0,1.223.255.255,AS3786,LG DACOM Corporation,uplus.co.kr
1.224.0.0,1.224.15.255,AS9277,SK Broadband Co Ltd,skbroadband.com
1.224.16.0,1.224.31.255,AS17846,SK Broadband Co Ltd,skbroadband.com
1.224.32.0,1.224.37.255,AS46004,SK Broadband Co Ltd,skbroadband.com
1.224.38.0,1.224.38.255,AS10196,KOOKMIN BANK,kbstar.com
1.224.39.0,1.224.47.255,AS46004,SK Broadband Co Ltd,skbroadband.com
1.224.48.0,1.224.171.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.224.172.0,1.224.175.255,AS55586,THE CATHOLIC UNIVERSITY OF KOREA SONGSIM,catholic.ac.kr
1.224.176.0,1.224.179.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.224.180.0,1.224.180.255,AS45370,BROADBANDIDC,broadbandidc.com
1.224.181.0,1.224.181.255,AS23601,tsis,tsis.co.kr
1.224.182.0,1.224.186.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.224.187.0,1.224.189.255,AS55615,DOUZONEBIZON,douzone.com
1.224.190.0,1.225.90.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.225.91.0,1.225.95.255,AS9647,Seoul Metropolitan Government,seoul.go.kr
1.225.96.0,1.225.159.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.225.160.0,1.225.160.255,AS9647,Seoul Metropolitan Government,seoul.go.kr
1.225.161.0,1.227.167.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.227.168.0,1.227.168.255,AS9851,KOREA UNIVERSITY OF MEDIA ARTS,pro.ac.kr
1.227.169.0,1.227.195.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.227.196.0,1.227.196.255,AS38688,GSNeotek,wisen.co.kr
1.227.197.0,1.228.253.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.228.254.0,1.228.254.255,AS131852,"EUGENE INVESTMENT FUTURES Co.,Ltd.",eugenefutures.com
1.228.255.0,1.229.201.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.229.202.0,1.229.202.255,AS9978,The University of Seoul,uos.ac.kr
1.229.203.0,1.230.103.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.230.104.0,1.230.104.255,AS9967,kbcard,kbfg.com
1.230.105.0,1.230.121.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.230.122.0,1.230.122.255,AS17873,"Daewoo Securities Co., Ltd.",miraeasset.com
1.230.123.0,1.230.198.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.230.199.0,1.230.201.255,AS9638,National Agricultural Cooperative federation,nonghyup.com
1.230.202.0,1.231.19.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.231.20.0,1.231.20.255,AS10069,Seoul Metro,seoulmetro.co.kr
1.231.21.0,1.231.192.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.231.193.0,1.231.193.255,AS23579,Seoul Metropolitan Office Of Education,seoul-i.go.kr
1.231.194.0,1.232.4.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.232.5.0,1.232.5.255,AS10167,HANVIT BANK,woorifis.com
1.232.6.0,1.232.11.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.232.12.0,1.232.12.255,AS38122,Seoul Guarantee Insurance Company,sgic.co.kr
1.232.13.0,1.232.48.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.232.49.0,1.232.49.255,AS16477,Nielsen Consumer LLC,nielseniq.com
1.232.50.0,1.232.189.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.232.190.0,1.232.191.255,AS9647,Seoul Metropolitan Government,seoul.go.kr
1.232.192.0,1.233.1.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.233.2.0,1.233.2.255,AS38123,asan medical center,amc.seoul.kr
1.233.3.0,1.233.205.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.233.206.0,1.233.255.255,AS4665,Yonsei University,yonsei.ac.kr
1.234.0.0,1.235.100.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.235.101.0,1.235.101.255,AS18314,Hana Card,hanafn.com
1.235.102.0,1.235.137.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.235.138.0,1.235.138.255,AS17574,Seoul Metropolitan Government Computer Center,seoul.go.kr
1.235.139.0,1.235.255.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.236.0.0,1.236.1.255,AS38396,Paju office of Education Gyeonggi Province,korea.kr
1.236.2.0,1.236.3.255,AS38390,Goyang Office of Education,korea.kr
1.236.4.0,1.236.59.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.236.60.0,1.236.60.255,AS9692,"Hanwha Investment   Securities Co., Ltd.",hanwha.com
1.236.61.0,1.236.221.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.236.222.0,1.236.222.255,AS10185,Hana Bank Co.,hanabank.com
1.236.223.0,1.237.1.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.237.2.0,1.237.3.255,AS38392,KYONGGI YANGPYEONG OFFICE OF EDUCATION,korea.kr
1.237.4.0,1.237.4.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.237.5.0,1.237.5.255,AS38394,Gyeonggido Seongnam Office of Education,korea.kr
1.237.6.0,1.237.133.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.237.134.0,1.237.134.255,AS38697,Hankyong National Univercity,hankyong.ac.kr
1.237.135.0,1.237.173.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.237.174.0,1.237.174.255,AS9773,HancomWITH,hancomwith.com
1.237.175.0,1.237.175.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.237.176.0,1.237.176.255,AS9773,HancomWITH,hancomwith.com
1.237.177.0,1.237.180.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.237.181.0,1.237.181.255,AS18317,SHINHAN DS,shinhan.com
1.237.182.0,1.237.182.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.237.183.0,1.237.183.255,AS9692,"Hanwha Investment   Securities Co., Ltd.",hanwha.com
1.237.184.0,1.237.244.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.237.245.0,1.237.245.255,AS9773,HancomWITH,hancomwith.com
1.237.246.0,1.238.0.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.238.1.0,1.238.1.255,AS38697,Hankyong National Univercity,hankyong.ac.kr
1.238.2.0,1.238.5.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.238.6.0,1.238.7.255,AS38402,Gyeonggi Provincial Suwon Office of Education,korea.kr
1.238.8.0,1.238.9.255,AS38400,Gyeonggi-do Pyongtaek Office Education,korea.kr
1.238.10.0,1.238.11.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.238.12.0,1.238.12.255,AS38411,Yongin office of education,korea.kr
1.238.13.0,1.238.13.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.238.14.0,1.238.15.255,AS38401,Gyeonggi Provincial Anseong Office of Education,korea.kr
1.238.16.0,1.238.17.255,AS38394,Gyeonggido Seongnam Office of Education,korea.kr
1.238.18.0,1.238.19.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.238.20.0,1.238.21.255,AS38399,Gyeonggi-do Yeoju Office of Education,korea.kr
1.238.22.0,1.238.23.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.238.24.0,1.238.24.255,AS38402,Gyeonggi Provincial Suwon Office of Education,korea.kr
1.238.25.0,1.238.26.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.238.27.0,1.238.27.255,AS38400,Gyeonggi-do Pyongtaek Office Education,korea.kr
1.238.28.0,1.239.0.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.239.1.0,1.239.1.255,AS45409,KBCAPITAL,kbcapital.co.kr
1.239.2.0,1.239.255.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.240.0.0,1.240.0.255,AS38415,Guri Namyangju Office Of Education,korea.kr
1.240.1.0,1.240.255.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.241.0.0,1.241.1.255,AS38408,GYEONGGI PROVINCIAL ANYANG OFFICE OF EDUCATION,korea.kr
1.241.2.0,1.241.3.255,AS38403,GunpoUiwang Office of Education,korea.kr
1.241.4.0,1.241.192.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.241.193.0,1.241.193.255,AS131802,NongHyup Life Insurance,nonghyup.com
1.241.194.0,1.241.228.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.241.229.0,1.241.229.255,AS9638,National Agricultural Cooperative federation,nonghyup.com
1.241.230.0,1.241.247.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.241.248.0,1.241.248.255,AS9638,National Agricultural Cooperative federation,nonghyup.com
1.241.249.0,1.241.250.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.241.251.0,1.241.251.255,AS9766,"SHINHAN LIFE INSURANCE CO.,LTD.",shinhanlife.co.kr
1.241.252.0,1.242.3.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.242.4.0,1.242.5.255,AS38407,Gyeonggi-Do Ansan Office of Education,korea.kr
1.242.6.0,1.242.6.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.242.7.0,1.242.7.255,AS38414,Gyeonggi  siheung office of education,korea.kr
1.242.8.0,1.244.113.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.244.114.0,1.244.118.255,AS55615,DOUZONEBIZON,douzone.com
1.244.119.0,1.244.191.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.244.192.0,1.244.194.255,AS55615,DOUZONEBIZON,douzone.com
1.244.195.0,1.245.48.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.245.49.0,1.245.50.255,AS9523,Mokwon University,mokwon.ac.kr
1.245.51.0,1.247.3.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.247.4.0,1.247.4.255,AS63199,"CDS Global Cloud Co., Ltd",cdsglobalcloud.com
1.247.5.0,1.247.192.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.247.193.0,1.247.202.255,AS55625,Chungwoon University,cwunet.ac.kr
1.247.203.0,1.248.218.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.248.219.0,1.248.219.255,AS38688,GSNeotek,wisen.co.kr
1.248.220.0,1.249.107.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.249.108.0,1.249.108.255,AS10062,Branksome Hall Asia,branksome.asia
1.249.109.0,1.252.185.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.252.186.0,1.252.186.255,AS38112,Korea Housing   Urban Guarantee Corporation,khug.or.kr
1.252.187.0,1.254.227.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.254.228.0,1.254.228.255,AS9526,KOSCOM,koscom.co.kr
1.254.229.0,1.255.2.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.255.3.0,1.255.3.255,AS23594,"YKK KOREA CO., LTD.",ykkkorea.com
1.255.4.0,1.255.5.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.255.6.0,1.255.6.255,AS38389,FAMOUS WORKER,f-worker.co.kr
1.255.7.0,1.255.11.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.255.12.0,1.255.12.255,AS9958,kakaogames,kakaogames.com
1.255.13.0,1.255.29.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.255.30.0,1.255.30.255,AS63199,"CDS Global Cloud Co., Ltd",cdsglobalcloud.com
1.255.31.0,1.255.33.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.255.34.0,1.255.34.255,AS23930,VITRO INC.,ipc.ph
1.255.35.0,1.255.47.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.255.48.0,1.255.63.255,AS23576,NAVER Cloud Corp.,navercorp.com
1.255.64.0,1.255.74.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.255.75.0,1.255.75.255,AS9638,National Agricultural Cooperative federation,nonghyup.com
1.255.76.0,1.255.76.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.255.77.0,1.255.78.255,AS9638,National Agricultural Cooperative federation,nonghyup.com
1.255.79.0,1.255.122.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.255.123.0,1.255.126.255,AS9770,LG HelloVision Corp.,lghellovision.net
1.255.127.0,1.255.127.255,AS9704,"Korea Investment Trust Management   Securities Co.,LTD",koreainvestment.com
1.255.128.0,1.255.226.255,AS9318,SK Broadband Co Ltd,skbroadband.com
1.255.227.0,1.255.227.255,AS9860,National Health Insurance Service,nhic.or.kr
1.255.228.0,1.255.255.255,AS9318,SK Broadband Co Ltd,skbroadband.com
2.2.2.0,2.2.2.255,AS14868,Ligga Telecomunicações S.A.,liggatelecom.com.br
2.3.0.0,2.15.255.255,AS3215,Orange S.A.,orange.com
2.16.0.0,2.16.2.255,AS20940,Akamai International B.V.,akamai.com
2.16.3.0,2.16.3.255,AS34164,Akamai International B.V.,akamai.com
2.16.4.0,2.16.11.255,AS20940,Akamai International B.V.,akamai.com
2.16.12.0,2.16.13.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.14.0,2.16.16.255,AS20940,Akamai International B.V.,akamai.com
2.16.17.0,2.16.17.255,AS12874,Fastweb SpA,fastweb.it
2.16.18.0,2.16.18.255,AS34164,Akamai International B.V.,akamai.com
2.16.19.0,2.16.19.255,AS6762,TELECOM ITALIA SPARKLE S.p.A.,ti-sparkle.it
2.16.20.0,2.16.21.255,AS12389,PJSC Rostelecom,rt.ru
2.16.22.0,2.16.25.255,AS20940,Akamai International B.V.,akamai.com
2.16.26.0,2.16.26.255,AS34164,Akamai International B.V.,akamai.com
2.16.27.0,2.16.29.255,AS20940,Akamai International B.V.,akamai.com
2.16.30.0,2.16.33.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.34.0,2.16.36.255,AS20940,Akamai International B.V.,akamai.com
2.16.37.0,2.16.37.255,AS12222,"Akamai Technologies, Inc.",akamai.com
2.16.38.0,2.16.39.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.40.0,2.16.40.255,AS21342,Akamai International B.V.,akamai.com
2.16.41.0,2.16.41.255,AS20940,Akamai International B.V.,akamai.com
2.16.42.0,2.16.43.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.44.0,2.16.44.255,AS8966,EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC,etisalat.ae
2.16.45.0,2.16.45.255,AS20940,Akamai International B.V.,akamai.com
2.16.46.0,2.16.47.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.48.0,2.16.48.255,AS20940,Akamai International B.V.,akamai.com
2.16.49.0,2.16.49.255,AS34164,Akamai International B.V.,akamai.com
2.16.50.0,2.16.52.255,AS20940,Akamai International B.V.,akamai.com
2.16.53.0,2.16.53.255,AS12389,PJSC Rostelecom,rt.ru
2.16.54.0,2.16.54.255,AS20940,Akamai International B.V.,akamai.com
2.16.55.0,2.16.55.255,AS43639,Akamai International B.V.,akamai.com
2.16.56.0,2.16.57.255,AS20940,Akamai International B.V.,akamai.com
2.16.58.0,2.16.59.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.60.0,2.16.67.255,AS20940,Akamai International B.V.,akamai.com
2.16.68.0,2.16.69.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.70.0,2.16.71.255,AS6762,TELECOM ITALIA SPARKLE S.p.A.,ti-sparkle.it
2.16.72.0,2.16.79.255,AS20940,Akamai International B.V.,akamai.com
2.16.80.0,2.16.81.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.82.0,2.16.83.255,AS34164,Akamai International B.V.,akamai.com
2.16.84.0,2.16.91.255,AS20940,Akamai International B.V.,akamai.com
2.16.92.0,2.16.92.255,AS34164,Akamai International B.V.,akamai.com
2.16.93.0,2.16.93.255,AS20940,Akamai International B.V.,akamai.com
2.16.94.0,2.16.95.255,AS34164,Akamai International B.V.,akamai.com
2.16.96.0,2.16.99.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.100.0,2.16.101.255,AS20940,Akamai International B.V.,akamai.com
2.16.102.0,2.16.102.255,AS34164,Akamai International B.V.,akamai.com
2.16.103.0,2.16.103.255,AS20940,Akamai International B.V.,akamai.com
2.16.104.0,2.16.105.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.106.0,2.16.111.255,AS20940,Akamai International B.V.,akamai.com
2.16.112.0,2.16.113.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.114.0,2.16.116.255,AS20940,Akamai International B.V.,akamai.com
2.16.117.0,2.16.117.255,AS34164,Akamai International B.V.,akamai.com
2.16.118.0,2.16.121.255,AS20940,Akamai International B.V.,akamai.com
2.16.122.0,2.16.123.255,AS21342,Akamai International B.V.,akamai.com
2.16.124.0,2.16.125.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.126.0,2.16.127.255,AS21342,Akamai International B.V.,akamai.com
2.16.128.0,2.16.129.255,AS20940,Akamai International B.V.,akamai.com
2.16.130.0,2.16.130.255,AS21342,Akamai International B.V.,akamai.com
2.16.131.0,2.16.145.255,AS20940,Akamai International B.V.,akamai.com
2.16.146.0,2.16.147.255,AS6762,TELECOM ITALIA SPARKLE S.p.A.,ti-sparkle.it
2.16.148.0,2.16.173.255,AS20940,Akamai International B.V.,akamai.com
2.16.174.0,2.16.179.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.180.0,2.16.183.255,AS20940,Akamai International B.V.,akamai.com
2.16.184.0,2.16.185.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.186.0,2.16.187.255,AS20940,Akamai International B.V.,akamai.com
2.16.188.0,2.16.195.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.196.0,2.16.207.255,AS20940,Akamai International B.V.,akamai.com
2.16.208.0,2.16.219.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.220.0,2.16.223.255,AS6762,TELECOM ITALIA SPARKLE S.p.A.,ti-sparkle.it
2.16.224.0,2.16.235.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.16.236.0,2.16.247.255,AS20940,Akamai International B.V.,akamai.com
2.16.248.0,2.17.7.255,AS16625,"Akamai Technologies, Inc.",akamai.com
2.17.8.0,2.17.13.255,AS20940,Akamai International B.V.,akamai.com
2.17.14.0,2.17.14.255,AS34164,Akamai International B.V.,akamai.com
2.17.15.0,2.17.15.255,AS20940,Akamai International B.V.,akamai.com
